t,x,y,z,a
1179278282920477,-0.078826904,0.25234985,9.801086,3
1179278287833807,-0.05609131,0.22840881,9.686157,3
1179278292777654,-0.06086731,0.2858734,9.839386,3
1179278297690985,-0.0967865,0.2607422,9.760376,3
1179278302604315,-0.078826904,0.24038696,9.878891,3
1179278307517645,-0.05130005,0.2715149,9.741226,3
1179278312430975,-0.029754639,0.28468323,9.707718,3
1179278317374822,-0.038131714,0.2715149,9.8358,3
1179278322318670,-0.05848694,0.34094238,9.811859,3
1179278327232000,-0.047698975,0.37924194,9.797501,3
1179278332145330,-0.011795044,0.32896423,9.7304535,3
1179278337089178,-0.022567749,0.31700134,9.840591,3
1179278342002508,-0.016586304,0.29185486,9.724472,3
1179278346915838,-0.024963379,0.26911926,9.767563,3
1179278351859686,-0.04171753,0.22601318,9.85495,3
1179278356773016,-0.05130005,0.22363281,9.811859,3
1179278361686346,-0.0393219,0.24757385,9.759186,3
1179278366599676,-0.083618164,0.22363281,9.791504,3
1179278371543524,-0.12193298,0.2427826,9.829819,3
1179278376456854,-0.109954834,0.29185486,9.726868,3
1179278381370184,-0.11354065,0.2858734,9.787918,3
1179278386314031,-0.086013794,0.29545593,9.781937,3
1179278391227362,-0.04890442,0.34213257,9.797501,3
1179278396140692,0.0049591064,0.33973694,9.75679,3
1179278401084539,0.018127441,0.27989197,9.780731,3
1179278406028387,0.03250122,0.30622864,9.790314,3
1179278410941717,0.021728516,0.29664612,9.761581,3
1179278415885565,-0.018981934,0.30143738,9.766373,3
1179278420798895,-0.018981934,0.29785156,9.75679,3
1179278425712225,-0.06565857,0.30622864,9.785522,3
1179278430625555,-0.08959961,0.27989197,9.765167,3
1179278435538885,-0.09559631,0.2715149,9.8094635,3
1179278440452215,-0.09199524,0.28108215,9.780731,3
1179278445396063,-0.100372314,0.28826904,9.844177,3
1179278450339910,-0.064468384,0.25474548,9.83699,3
1179278455253240,-0.062072754,0.2751007,9.784332,3
1179278460166570,-0.014190674,0.2942505,9.784332,3
1179278465110418,-0.021362305,0.30262756,9.777145,3
1179278470023748,-0.027359009,0.29664612,9.773544,3
1179278474967596,0.0025787354,0.28468323,9.825027,3
1179278479880926,-0.011795044,0.29785156,9.771164,3
1179278484794256,-0.026153564,0.29545593,9.779541,3
1179278489707586,-0.029754639,0.29904175,9.77475,3
1179278494651434,-0.08003235,0.2858734,9.765167,3
1179278499564764,-0.107559204,0.28468323,9.746017,3
1179278504508612,-0.13389587,0.29664612,9.768768,3
1179278509452459,-0.09320068,0.2715149,9.804672,3
1179278514365789,-0.03692627,0.2427826,9.77475,3
1179278519279119,-0.035736084,0.2427826,9.810654,3
1179278524192449,-0.007003784,0.29904175,9.817841,3
1179278529105779,0.006164551,0.28826904,9.778336,3
1179278534049627,0.024124146,0.2715149,9.768768,3
1179278538962957,-0.0034179688,0.2942505,9.760376,3
1179278543906805,-0.0022125244,0.3002472,9.817841,3
1179278548850653,-0.024963379,0.29904175,9.792709,3
1179278553733465,-0.016586304,0.29066467,9.785522,3
1179278558677313,-0.06925964,0.29066467,9.771164,3
1179278563590643,-0.09320068,0.2858734,9.813049,3
1179278568503973,-0.08003235,0.2607422,9.796295,3
1179278573447820,-0.057281494,0.27868652,9.815445,3
1179278578361151,-0.06925964,0.27989197,9.766373,3
1179278583304998,-0.04890442,0.24636841,9.780731,3
1179278588218328,-0.03692627,0.24636841,9.817841,3
1179278593131658,-0.03692627,0.24636841,9.813049,3
1179278598044988,-0.04411316,0.2930603,9.785522,3
1179278602958319,-0.05369568,0.29904175,9.772354,3
1179278607871649,-0.014190674,0.28945923,9.798691,3
1179278612815496,-0.05130005,0.31939697,9.732849,3
1179278617728826,-0.035736084,0.3217926,9.771164,3
1179278622642156,-0.018981934,0.30262756,9.808273,3
1179278627586004,0.0025787354,0.26791382,9.813049,3
1179278632499334,-0.01777649,0.28945923,9.783127,3
1179278637412664,-0.015380859,0.25834656,9.786713,3
1179278642356512,-0.033340454,0.26193237,9.784332,3
1179278647300360,-0.0680542,0.24517822,9.762772,3
1179278652213690,-0.054885864,0.2751007,9.768768,3
1179278657127020,-0.054885864,0.2715149,9.75679,3
1179278662040350,-0.05848694,0.27868652,9.750809,3
1179278666984197,-0.07165527,0.26791382,9.838196,3
1179278671897528,-0.054885864,0.27270508,9.81665,3
1179278676810858,-0.06086731,0.27989197,9.786713,3
1179278681754705,-0.04890442,0.31221008,9.747208,3
1179278686668035,-0.052490234,0.30862427,9.781937,3
1179278691581365,-0.014190674,0.2930603,9.808273,3
1179278696525213,-0.05130005,0.2930603,9.778336,3
1179278701438543,-0.07044983,0.32058716,9.77475,3
1179278706382391,-0.027359009,0.29066467,9.790314,3
1179278711295721,-0.018981934,0.26672363,9.771164,3
1179278716209051,-0.047698975,0.25953674,9.749603,3
1179278721122381,-0.038131714,0.29904175,9.803482,3
1179278726066229,-0.081222534,0.25234985,9.771164,3
1179278730979559,-0.078826904,0.27989197,9.815445,3
1179278735892889,-0.057281494,0.28468323,9.772354,3
1179278740836737,-0.081222534,0.28826904,9.7556,3
1179278745750067,-0.045318604,0.2930603,9.757996,3
1179278750693914,-0.03692627,0.27989197,9.778336,3
1179278755607244,-0.023757935,0.27868652,9.771164,3
1179278760551092,-0.0393219,0.26911926,9.747208,3
1179278765464422,-0.03215027,0.28945923,9.804672,3
1179278770377752,0.003768921,0.27989197,9.746017,3
1179278775291082,-0.0034179688,0.2762909,9.766373,3
1179278780204412,-0.021362305,0.26911926,9.789108,3
1179278785117742,-0.0022125244,0.24757385,9.850159,3
1179278790061590,-0.04171753,0.28945923,9.817841,3
1179278795005438,-0.06686401,0.29785156,9.779541,3
1179278799918768,-0.08480835,0.28945923,9.712494,3
1179278804862615,-0.10636902,0.3002472,9.748413,3
1179278809775945,-0.07044983,0.2858734,9.804672,3
1179278814689276,-0.05369568,0.264328,9.762772,3
1179278819602606,-0.057281494,0.27391052,9.759186,3
1179278824515936,-0.040527344,0.28468323,9.819046,3
1179278829429266,-0.014190674,0.25595093,9.798691,3
1179278834373113,0.01574707,0.2751007,9.777145,3
1179278839316961,-0.0129852295,0.28945923,9.820236,3
1179278844230291,-0.03453064,0.27989197,9.802277,3
1179278849143621,-0.021362305,0.27749634,9.778336,3
1179278854087469,-0.042922974,0.28347778,9.7699585,3
1179278859000799,-0.052490234,0.2427826,9.753204,3
1179278863914129,-0.05369568,0.24996948,9.759186,3
1179278868857977,-0.07524109,0.29066467,9.740036,3
1179278873771307,-0.097976685,0.30143738,9.750809,3
1179278878684637,-0.07284546,0.27989197,9.77594,3
1179278883628485,-0.062072754,0.28707886,9.7939,3
1179278888541815,-0.007003784,0.264328,9.71489,3
1179278893485662,0.001373291,0.28826904,9.786713,3
1179278898398992,0.003768921,0.27868652,9.797501,3
1179278903312322,-0.0058135986,0.3002472,9.821442,3
1179278908225653,-0.028549194,0.3002472,9.796295,3
1179278913138983,-0.045318604,0.32058716,9.792709,3
1179278918082830,-0.02017212,0.29066467,9.759186,3
1179278923026678,-0.040527344,0.3110199,9.802277,3
1179278927940008,-0.052490234,0.29785156,9.802277,3
1179278932853338,-0.07763672,0.29066467,9.780731,3
1179278937797186,-0.083618164,0.29904175,9.786713,3
1179278942710516,-0.105163574,0.264328,9.656235,3
1179278947623846,-0.12193298,0.27030945,9.663422,3
1179278952567694,-0.08720398,0.2858734,9.779541,3
1179278957481024,-0.05369568,0.3146057,9.83699,3
1179278962424871,-0.047698975,0.30622864,9.760376,3
1179278967338201,-0.050094604,0.29904175,9.738831,3
1179278972251531,0.07080078,0.5133209,9.8094635,3
1179278977164862,0.27430725,1.4530487,10.076416,3
1179278982108709,0.19769287,1.7283783,10.094376,3
1179278987022039,-0.29310608,1.5200806,9.957901,3
1179278991935369,-0.100372314,1.4674072,9.5915985,3
1179278996879217,-0.1877594,1.5332489,9.456314,3
1179279001792547,-0.9718628,1.5488129,9.622711,3
1179279006705877,-1.0269318,1.8157654,9.858551,3
1179279011649725,-0.6893463,1.9330902,9.863327,3
1179279016563055,-0.46429443,1.9474487,9.463501,3
1179279021476385,-0.44754028,1.8217621,9.470688,3
1179279026389715,-0.41401672,1.7044373,10.160217,3
1179279031333563,-0.29431152,1.5715637,10.113525,3
1179279036277410,-0.47506714,0.87724304,9.85495,3
1179279041190740,-0.9814453,-0.6418762,9.664612,3
1179279046104070,-1.5512695,-2.0783997,8.503433,3
1179279051017401,-0.8485718,-3.276703,10.809036,3
1179279055961248,-0.30747986,-3.1845245,8.717712,3
1179279060874578,1.4498749,-2.4111938,9.129517,3
1179279065787908,2.6673126,-1.8701019,10.694122,3
1179279070731756,2.257904,-1.1626129,8.601593,3
1179279075645086,2.0783386,-0.68258667,10.715668,3
1179279080588934,0.0049591064,0.19369507,9.83461,3
1179279085502264,-0.45233154,0.5779724,10.155426,3
1179279090415594,0.35331726,0.74676514,9.878891,3
1179279095359442,-0.04171753,0.92871094,9.698135,3
1179279100272772,0.26353455,0.84851074,10.186554,3
1179279105186102,0.2288208,0.66415405,10.222458,3
1179279110129949,0.16897583,0.52290344,9.905228,3
1179279115043279,0.15220642,0.37686157,9.641876,3
1179279119956610,0.20368958,0.23680115,9.969879,3
1179279124869940,0.47901917,0.34094238,10.054871,3
1179279129813787,0.45986938,0.48698425,9.840591,3
1179279134727117,0.13066101,0.33016968,9.445541,3
1179279139670965,-0.05609131,0.08357239,9.780731,3
1179279144584295,-0.21530151,-0.19894409,10.038116,3
1179279149497625,-0.35057068,-0.4156189,10.016556,3
1179279154441473,-0.26078796,-0.5101929,9.778336,3
1179279159385320,-0.22846985,-0.5520935,9.655045,3
1179279164329168,-0.1362915,-0.41921997,9.767563,3
1179279169242498,-0.09439087,-0.15345764,9.761581,3
1179279174155828,0.0025787354,0.010543823,9.881287,3
1179279179099676,0.11151123,0.13024902,9.710098,3
1179279184013006,0.13424683,0.21284485,9.747208,3
1179279188956854,0.064819336,0.011734009,9.832214,3
1179279193870184,0.12586975,-0.106781006,9.796295,3
1179279198752996,0.0049591064,0.07040405,9.664612,3
1179279203666326,-0.11833191,-0.028961182,9.931564,3
1179279208579656,-0.027359009,-0.027770996,9.91481,3
1179279213523504,-0.15185547,-0.20014954,9.869324,3
1179279218467352,0.18812561,-0.12712097,9.999802,3
1179279223380682,0.38684082,0.51452637,9.540115,3
1179279228324529,-0.12193298,0.5025482,9.607147,3
1179279233237860,0.35331726,0.41874695,9.777145,3
1179279238151190,-0.17340088,0.185318,9.761581,3
1179279243095037,0.13664246,-0.12712097,9.868118,3
1179279248008367,-0.107559204,-0.22169495,9.831009,3
1179279252921697,-0.07284546,-0.5520935,9.931564,3
1179279257835028,-0.024963379,-0.2049408,9.796295,3
1179279262748358,-0.17579651,0.1098938,9.738831,3
1179279267692205,-0.12193298,0.08236694,9.913605,3
1179279272636053,0.122283936,0.026107788,10.020157,3
1179279277549383,-0.088409424,0.0763855,10.077621,3
1179279282462713,-0.13150024,0.22123718,10.03212,3
1179279287376043,-0.26557922,-0.032546997,9.9674835,3
1179279292289373,-0.0680542,-0.21450806,9.960297,3
1179279297202703,-0.19973755,-0.11515808,10.09079,3
1179279302146551,0.003768921,0.03327942,10.058456,3
1179279307059881,-0.19734192,-0.075653076,10.059662,3
1179279312003729,-0.37571716,-0.44914246,10.281128,3
1179279316917059,0.08517456,-0.123535156,10.051285,3
1179279321830389,0.18214417,-0.045715332,10.168594,3
1179279326743719,0.4419098,-0.08282471,10.48703,3
1179279331687567,0.8836365,-0.08403015,10.372101,3
1179279336600897,1.0608063,-0.13191223,10.587585,3
1179279341514227,1.2092438,-0.06846619,10.662994,3
1179279346458074,0.877655,0.1278534,10.84137,3
1179279351401922,0.9913788,0.42951965,10.397247,3
1179279356315252,0.7950592,0.62345886,10.186554,3
1179279361228582,0.19171143,0.56599426,10.023743,3
1179279366141912,-0.112350464,0.48698425,10.026138,3
1179279371055242,-0.06925964,0.22363281,9.99501,3
1179279375999090,-0.67019653,0.07398987,11.103531,3
1179279380942938,-1.1645966,0.2571411,10.935944,3
1179279385856268,-1.4219818,0.29066467,11.250778,3
1179279390769598,-1.7775116,0.521698,11.166977,3
1179279395682928,-2.2419891,0.695282,11.511734,3
1179279400626776,-2.5197144,0.85809326,11.502167,3
1179279405540106,-2.4921875,1.0232849,11.049667,3
1179279410483953,-2.771103,1.150177,10.970657,3
1179279415397283,-2.8968048,1.4506531,10.68454,3
1179279420341131,-2.194107,1.754715,10.357742,3
1179279425254461,-1.1203156,2.03125,9.83699,3
1179279430167791,-1.462677,1.897171,9.550888,3
1179279435081121,-1.799057,1.2962341,9.385696,3
1179279440024969,-1.5919647,0.5205078,9.340195,3
1179279444938299,-2.5388794,-0.874115,8.960724,3
1179279449851629,-3.653366,-1.917984,8.363373,3
1179279454795477,-3.6785126,-2.4961853,7.645111,3
1179279459708807,-2.901596,-2.435135,6.7029877,3
1179279464652654,-1.933136,-1.9287567,5.948807,3
1179279469565985,-1.423172,-1.2907104,5.596863,3
1179279474479315,-1.5428772,-0.8525696,6.0134583,3
1179279479423162,-2.067215,-0.4228058,6.9160767,3
1179279484336492,-2.9506683,-0.14987183,7.779175,3
1179279489249822,-3.09552,-0.042129517,8.486664,3
1179279494193670,-2.7016754,0.026107788,9.188171,3
1179279499107000,-2.798645,0.13024902,9.942337,3
1179279504020330,-2.8656769,0.3804474,10.277527,3
1179279508933660,-3.0368652,0.5648041,10.308655,3
1179279513846990,-3.0823517,0.71443176,10.465469,3
1179279518790838,-3.011734,0.8149872,10.759964,3
1179279523704168,-3.0308838,0.78266907,10.906006,3
1179279528648016,-2.874054,0.62106323,10.889252,3
1179279533561346,-2.8920135,0.3732605,10.781509,3
1179279538474676,-3.023697,-0.009811401,10.7300415,3
1179279543418524,-3.197281,-0.4443512,10.520538,3
1179279548362371,-3.5276794,-0.79151917,10.194931,3
1179279553306219,-3.9789886,-1.102768,9.744827,3
1179279558250067,-4.424301,-1.3493652,9.1414795,3
1179279563193914,-4.6278076,-1.4714661,8.809891,3
1179279568107244,-4.6816864,-1.4463348,8.556107,3
1179279573051092,-4.6074677,-1.2176819,8.19577,3
1179279577994940,-4.5009155,-0.9710846,7.9599457,3
1179279582938787,-4.6433716,-0.7855377,7.834244,3
1179279587882635,-4.771469,-0.65145874,7.6989746,3
1179279592826483,-4.5871124,-0.47787476,7.9826813,3
1179279597770330,-3.9634247,-0.29951477,8.181412,3
1179279602683660,-3.9753876,-0.36175537,8.201752,3
1179279607627508,-4.217209,-0.6717987,7.2524567,3
1179279612571356,-4.898361,-0.7256775,7.578064,3
1179279617515203,-4.6278076,-0.64546204,7.2440796,3
1179279622459051,-4.351288,-0.4156189,7.1914062,3
1179279627402899,-4.14299,-0.23965454,7.495468,3
1179279632346746,-4.269882,-0.1690216,7.87735,3
1179279637260076,-4.3860016,-0.26239014,7.9982452,3
1179279642203924,-4.24115,-0.23007202,7.985077,3
1179279647147772,-4.366852,-0.1977539,8.066483,3
1179279652091619,-3.992157,-0.13909912,7.949173,3
1179279657035467,-3.9981384,-0.075653076,8.047333,3
1179279661979315,-3.8544922,-0.015792847,8.207748,3
1179279666923162,-3.7563171,-0.06965637,8.260422,3
1179279671836492,-3.9957428,-0.10797119,8.533356,3
1179279676780340,-4.237564,-0.17141724,8.654266,3
1179279681724188,-4.356079,-0.21092224,8.508209,3
1179279686668035,-4.327347,-0.17381287,8.412445,3
1179279691611883,-4.3177643,-0.03135681,8.447159,3
1179279696555731,-4.2207947,0.16018677,8.475891,3
1179279701499578,-4.2052307,0.22363281,8.505829,3
1179279706443426,-4.3105774,0.23320007,8.521378,3
1179279711387274,-4.5559845,0.16256714,8.533356,3
1179279716300604,-4.600281,0.056030273,8.570465,3
1179279721244451,-4.661331,-0.14149475,8.603989,3
1179279726188299,-4.5559845,-0.42999268,8.621933,3
1179279731132147,-4.3740234,-0.76039124,8.672226,3
1179279736075994,-4.154953,-0.858551,8.734467,3
1179279741019842,-4.134613,-0.8166504,8.817062,3
1179279745963690,-4.2399597,-0.8226471,8.879318,3
1179279750907537,-4.569153,-0.88249207,8.709335,3
1179279755851385,-4.679291,-1.1135406,8.467514,3
1179279760795233,-4.486557,-1.1410675,8.490265,3
1179279765739080,-4.4051514,-0.9854431,8.228088,3
1179279770652410,-5.015671,-0.8453827,8.575256,3
1179279775596258,-4.5212708,-0.64785767,7.9384003,3
1179279780540106,-4.411133,-0.71250916,8.095215,3
1179279785483953,-4.360855,-0.35935974,8.528564,3
1179279790427801,-4.138199,-0.101989746,7.7312927,3
1179279795371649,-4.581131,-0.16304016,8.516602,3
1179279800315496,-4.1250305,0.0476532,8.45076,3
1179279805259344,-3.9646149,0.34573364,8.364563,3
1179279810203192,-4.0998993,0.45466614,8.329849,3
1179279815116522,-4.2004547,0.46064758,8.189789,3
1179279820060369,-4.048416,0.5935364,7.7660065,3
1179279825004217,-3.9275055,0.80181885,7.269211,3
1179279829948065,-3.7658997,0.89878845,7.193802,3
1179279834891912,-3.5013428,0.7778778,7.5170135,3
1179279839835760,-3.4726105,0.5205078,7.933609,3
1179279844749090,-3.8484955,0.15419006,8.264008,3
1179279849692938,-3.794632,-0.3234558,8.489059,3
1179279854636785,-3.597107,-0.61434937,8.571655,3
1179279859611151,-3.557602,-0.6993408,8.86615,3
1179279864554998,-3.5947113,-0.6646271,9.121124,3
1179279869468328,-3.5492249,-0.6502533,9.350967,3
1179279874412176,-3.4690247,-0.6574402,9.605957,3
1179279879325506,-3.3409271,-0.6095581,9.811859,3
1179279884269354,-3.222412,-0.49702454,10.039307,3
1179279889243719,-3.102707,-0.3713379,10.178177,3
1179279894187567,-3.0284882,-0.36654663,10.2799225,3
1179279899131414,-2.9542694,-0.3892975,10.254791,3
1179279904075262,-2.9123688,-0.55688477,10.265564,3
1179279909019110,-2.8369446,-0.6885681,10.295486,3
1179279913962957,-2.7627258,-0.7544098,10.197327,3
1179279918906805,-2.7495575,-0.8238373,10.130295,3
1179279923850653,-2.7782898,-0.87890625,9.904037,3
1179279928763983,-2.7579346,-0.93756104,9.625107,3
1179279933707830,-2.8309631,-0.99263,9.3390045,3
1179279938651678,-2.850113,-0.98783875,9.111557,3
1179279943595526,-2.7950592,-0.98783875,8.987061,3
1179279948508856,-2.8034363,-1.0285492,8.985855,3
1179279953452703,-2.6932983,-0.8920746,8.860168,3
1179279958396551,-2.546051,-0.6717987,8.86615,3
1179279963340399,-2.280304,-0.5006256,8.600388,3
1179279968284246,-2.0384827,-0.41203308,8.542938,3
1179279973228094,-1.8613129,-0.28634644,8.384918,3
1179279978141424,-1.9271545,-0.15943909,8.449554,3
1179279983085272,-2.3377533,-0.03375244,8.825455,3
1179279988029119,-2.6190796,0.16018677,9.231262,3
1179279992953531,-2.7890625,0.37805176,9.735245,3
1179279997897379,-2.9614563,0.43910217,10.07283,3
1179280002841226,-3.2308044,0.42234802,10.096771,3
1179280007785074,-3.451065,0.3505249,9.729263,3
1179280012728922,-2.948288,0.16856384,9.18338,3
1179280017672769,-1.9750366,0.12545776,8.383713,3
1179280022586099,-2.257553,0.002166748,7.5720825,3
1179280027529947,-2.5029602,-0.2564087,6.779602,3
1179280032473795,-2.628662,-0.5125885,6.4767303,3
1179280037417642,-2.4634552,-0.7220764,6.7137604,3
1179280042361490,-2.4167633,-0.9028473,6.8574066,3
1179280047305338,-2.4323273,-1.1841583,6.719742,3
1179280052249185,-2.3700867,-1.5169525,7.032196,3
1179280057193033,-2.2862854,-1.7743378,8.1215515,3
1179280062106363,-2.1558075,-2.1095276,11.313019,3
1179280067050211,-1.2376251,-2.7882843,15.74469,3
1179280071994058,-0.8365936,-3.0755768,19.46408,3
1179280076937906,0.060028076,-2.6553955,13.326553,3
1179280081881754,1.2607269,-1.9539032,7.123169,3
1179280086825601,2.067566,-1.9096069,11.627853,3
1179280091769449,2.3776245,-1.9790344,13.583923,3
1179280096713297,2.198059,-1.3733063,9.4216,3
1179280101657144,1.9466705,-0.9339752,9.906433,3
1179280106570474,1.7575226,-0.8765106,9.586807,3
1179280111514322,1.466629,-0.85017395,9.77475,3
1179280116458170,1.0021515,-0.9148102,9.81665,3
1179280121402017,0.43113708,-1.0488892,9.620316,3
1179280126345865,-0.1255188,-1.2835236,9.45871,3
1179280131289713,-0.80667114,-1.6426544,9.619125,3
1179280136233560,-0.8880768,-1.7934875,9.151062,3
1179280141177408,-0.53611755,-1.7288513,9.130707,3
1179280146121256,0.0049591064,-1.6546326,8.960724,3
1179280151065103,3.3771973,-1.542099,22.699844,3
1179280155978433,2.7942047,-1.2811279,4.593689,3
1179280160922281,2.7104187,-1.068039,9.152252,3
1179280165866129,2.0579987,-1.0141754,9.534134,3
1179280170809976,1.818573,-0.85975647,8.933182,3
1179280175753824,1.7216034,-0.50660706,8.467514,3
1179280180697672,1.3457184,-0.43118286,8.817062,3
1179280185611002,0.90278625,-0.77474976,9.485046,3
1179280190554849,1.1589661,-0.81185913,9.549698,3
1179280195498697,1.8413239,-0.6861725,9.404846,3
1179280200442545,2.3943787,-0.716095,8.977478,3
1179280205386392,2.8061829,-0.9710846,8.838608,3
1179280210330240,3.1174316,-1.2440186,8.799118,3
1179280215274088,3.3065643,-1.4259796,8.961914,3
1179280220187418,3.264679,-1.3505554,9.014587,3
1179280225131265,3.0803223,-1.0213623,8.948746,3
1179280230075113,2.965393,-0.8453827,8.914032,3
1179280235018961,3.2036133,-0.7855377,8.7260895,3
1179280239962808,3.2144012,-0.88967896,8.875732,3
1179280244906656,2.617035,-1.1733856,8.984665,3
1179280249850504,2.431488,-1.3314056,9.1019745,3
1179280254794351,2.8325195,-1.2703552,8.76799,3
1179280259738199,2.8768158,-1.2811279,8.777557,3
1179280264682047,2.617035,-1.3673248,8.978683,3
1179280269595377,2.731964,-1.32901,9.3390045,3
1179280274539224,2.743927,-1.2093048,9.095993,3
1179280279483072,2.6218262,-1.0464935,8.997833,3
1179280284426920,2.3333282,-1.2128906,9.057678,3
1179280289370767,2.3297424,-1.4068298,9.072052,3
1179280294314615,2.1812897,-1.5492859,9.02536,3
1179280299258463,2.218399,-1.4654846,9.070847,3
1179280304202310,2.4662018,-1.3170471,9.149857,3
1179280309115640,2.4566345,-1.1123352,8.939178,3
1179280314059488,2.3692474,-0.8657379,9.018173,3
1179280319003336,2.158554,-0.7328644,9.051697,3
1179280323947183,2.0998993,-0.5963898,9.033737,3
1179280328891031,2.0663757,-0.6179352,8.686584,3
1179280333834879,2.1274261,-0.7579956,8.410049,3
1179280338748209,2.5919037,-0.8298187,8.186203,3
1179280343692056,3.1581268,-0.93637085,8.089233,3
1179280348635904,3.6632996,-0.98783875,7.8438263,3
1179280353579752,4.213974,-0.8956604,7.689392,3
1179280358523599,4.546768,-0.74961853,7.1171875,3
1179280363467447,4.541977,-0.78074646,7.234497,3
1179280368411295,5.0076447,-0.6873627,7.439209,3
1179280373355142,5.0459595,-1.9311523,27.844986,3
1179280378298990,5.072296,-1.22966,14.10347,3
1179280383242838,4.3037567,0.10391235,-1.3211823,3
1179280388186685,2.4302979,-0.5664673,11.8289795,3
1179280393130533,1.4103699,-1.0704346,12.196487,3
1179280398074381,0.9937744,-1.0824127,7.499054,3
1179280403018228,-0.31466675,-1.4858398,11.892426,3
1179280407962076,-3.2834625,-2.4171753,28.98941,3
1179280412905924,-2.4730377,-0.84298706,13.873627,3
1179280417849771,-1.833786,-0.17260742,0.9688721,3
1179280422793619,-3.3277588,-0.11395264,7.6822205,3
1179280427737467,-3.7539368,-0.039733887,7.988678,3
1179280432650797,-4.4817657,-0.12832642,9.877701,3
1179280437594644,-3.6713257,-0.13789368,8.665039,3
1179280442538492,-3.394806,-0.24803162,9.130707,3
1179280447482340,-3.3540955,-0.48146057,9.32225,3
1179280452426187,-3.554016,-0.7364502,9.316254,3
1179280457370035,-4.600281,-1.1338806,10.094376,3
1179280462313883,-5.1725006,-1.4810486,9.422806,3
1179280467257730,-5.364029,-1.815033,10.206909,3
1179280472201578,-5.261078,-2.0233307,10.345764,3
1179280477145426,-4.9917297,-2.0975494,10.555252,3
1179280482089273,-4.3967743,-1.9287567,10.544479,3
1179280487002603,-4.091507,-1.5827942,11.241196,3
1179280491946451,-3.972992,-1.1590271,11.849319,3
1179280496890299,-3.9706116,-0.85017395,11.709259,3
1179280501834146,-3.8808289,-0.621521,11.465057,3
1179280506777994,-3.8748322,-0.5006256,10.923965,3
1179280511721842,-3.7048492,-0.63468933,10.186554,3
1179280516665689,-3.612671,-0.90045166,7.760025,3
1179280521609537,-3.1793213,-1.0548706,3.7413635,3
1179280526553384,-2.6597748,-0.95910645,4.494339,3
1179280531466715,-2.4131775,-0.68496704,5.565735,3
1179280536410562,-3.099121,-0.7508087,8.341812,3
1179280541354410,-3.0811615,-0.84059143,9.980652,3
1179280546298258,-2.2324219,-0.9172058,8.45076,3
1179280551242105,-1.7248383,-1.1291046,5.7692413,3
1179280556155435,-1.7104797,-1.3780975,5.574127,3
1179280561099283,-1.6649933,-1.2045135,5.7572784,3
1179280566043131,-2.2060852,-0.9998169,7.320694,3
1179280570986978,-2.4873962,-0.77835083,8.107193,3
1179280575930826,-2.83815,-0.59280396,8.827835,3
1179280580874674,-3.2308044,-0.4216156,8.905655,3
1179280585818521,-3.9167328,-0.35935974,9.147461,3
1179280590731851,-4.4171295,-0.41921997,8.849396,3
1179280595675699,-4.8444824,-0.38330078,9.3414,3
1179280600619547,-4.910324,-0.32583618,9.208527,3
1179280605563394,-5.4933167,-0.5604706,8.873337,3
1179280610476724,-5.953003,-0.90045166,8.301117,3
1179280615420572,-6.3217163,-1.1530457,8.249649,3
1179280620364420,-6.5240173,-1.2679596,8.348999,3
1179280625308267,-6.531204,-1.166214,9.139084,3
1179280630252115,-6.507263,-0.88249207,8.809891,3
1179280635165445,-6.7586517,-0.66342163,9.018173,3
1179280640109293,-6.5168457,-0.5520935,8.290344,3
1179280645053140,-6.1241913,-0.5509033,7.870163,3
1179280649996988,-6.175659,-0.59280396,8.0186,3
1179280654940836,-6.3312836,-0.6526489,8.776367,3
1179280659884683,-5.9194794,-1.0225525,8.655457,3
1179280664828531,-6.052368,-1.107544,9.404846,3
1179280669772379,-5.5160675,-0.83461,8.766785,3
1179280674716226,-5.487335,-0.7867279,8.656662,3
1179280679660074,-5.3939514,-0.5329437,8.521378,3
1179280684603922,-5.3700104,-0.16304016,8.132324,3
1179280689547769,-5.185669,-0.104385376,7.100418,3
1179280694461099,-5.352066,-0.15106201,7.772003,3
1179280699404947,-5.30896,-0.34858704,7.1530914,3
1179280704348795,-5.5830994,-0.50779724,7.075287,3
1179280709292642,-5.1653137,-0.57603455,6.530609,3
1179280714236490,-5.4011383,-0.69215393,6.4898987,3
1179280719180338,-5.760269,-0.7041321,7.258438,3
1179280724124185,-5.6357727,-0.6059723,7.4607544,3
1179280729068033,-5.6537323,-0.35456848,6.8250885,3
1179280734011881,-5.930252,-0.12832642,7.3182983,3
1179280738955728,-6.233124,-0.17381287,6.7604523,3
1179280743869058,-6.3025513,-0.17739868,6.025421,3
1179280748812906,-6.6269684,-0.18339539,6.0266266,3
1179280753756754,-7.044754,-0.28993225,5.855438,3
1179280758670084,-7.432617,-0.4048462,5.9081116,3
1179280763613931,-7.7295074,-0.5796356,6.2995605,3
1179280768557779,-8.061096,-0.94114685,6.7616425,3
1179280773501627,-8.170029,-1.1003723,6.352234,3
1179280778445474,-7.8923035,-0.91122437,5.5836945,3
1179280783389322,-7.692398,-0.88967896,5.4017334,3
1179280788333170,-7.5678864,-0.94714355,5.2149963,3
1179280793277017,-7.1441193,-0.8238373,4.851074,3
1179280798220865,-6.743088,-0.79270935,4.7780457,3
1179280803164713,-6.416275,-0.8130646,4.479965,3
1179280808078043,-6.3659973,-0.83102417,4.8642426,3
1179280813021890,-5.9350433,-0.76278687,4.956421,3
